Device,Experiment,Plate Name,Plate Position Name,Strain,Genotype,Culturing Temperature,Experiment Temperature,Food Source,Incubator Name,Incubator Column,Incubator Shelf,Event Frequency,Age at Death (d) Raw,Censored,Censored Reason,Event Observation Type,Technique
kiwi,2010_11_23_ten_n2,kiwi_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,11.0331,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,11.0887,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,11.2554,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,11.3665,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,11.5887,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,11.6998,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,11.8665,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,11.922,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,12.3109,0,,Observed Multiple Worm,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,10.8665,0,,Induced Multiple Worm,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,12.3109,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,12.422,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,12.7554,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,12.922,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,13.0331,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,13.1998,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,13.422,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,13.5331,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,13.6442,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,13.6442,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,13.8109,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::0,a::0,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,14.422,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,2.22619,1,Escaped machine detection,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,2.55953,1,Escaped machine detection,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,3.17064,1,Escaped machine detection,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,4.05953,1,Escaped machine detection,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,7.44841,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,7.61508,0,,Observed Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,6.8373,0,,Induced Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,7.61508,1,Escaped machine detection,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,8.11508,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,8.44841,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,8.50397,1,Escaped machine detection,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,9.11508,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,9.17064,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,9.39286,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,9.55953,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,10.2817,1,Escaped machine detection,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,10.3373,1,Escaped machine detection,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,10.7262,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,10.7262,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,10.7817,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.1151,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.1706,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.1706,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.6706,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.7817,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.8373,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.9484,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.004,1,Escaped machine detection,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.1151,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.1151,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.1151,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,2,12.1151,1,Escaped machine detection,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.2262,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.3373,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.4484,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.504,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.6706,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.7262,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.7817,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,13.4484,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,14.7817,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,15.3373,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_d::1,d::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,4.94841,1,Escaped machine detection,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_d::1,d::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,9.55953,1,Escaped machine detection,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_d::1,d::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,10.504,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_d::1,d::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.004,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_d::1,d::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.3373,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_d::1,d::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.3929,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_d::1,d::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.8929,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_d::1,d::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.9484,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_d::1,d::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.1706,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_d::1,d::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.1706,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_d::1,d::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.3929,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_d::1,d::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.6151,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_d::1,d::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.6706,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_d::1,d::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.7262,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_d::1,d::1,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,15.8373,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,2.03175,1,Escaped machine detection,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,5.53175,1,Escaped machine detection,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,5.92064,1,Escaped machine detection,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,5.97619,1,Escaped machine detection,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,6.0873,1,Escaped machine detection,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,6.5873,0,,Observed Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,5.98314,0,,Induced Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,7.75397,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,7.80953,1,Escaped machine detection,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,8.42064,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,8.47619,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,8.86508,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,9.03175,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,9.14286,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,9.47619,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,9.69841,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,9.92064,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,9.92064,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,9.92064,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,10.0317,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,10.0317,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,10.1429,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,10.754,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,10.754,0,,Observed Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,9.69841,0,,Induced Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,10.8095,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,10.8095,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,10.9206,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.0873,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.4206,0,,Observed Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,10.0317,0,,Induced Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.4206,0,,Observed Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,10.6915,0,,Induced Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.4762,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.4762,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.4762,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.5873,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.6429,0,,Observed Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,10.4692,0,,Induced Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.6429,0,,Observed Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,10.0317,0,,Induced Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.754,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.4692,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.1429,0,,Observed Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.3651,0,,Induced Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.1429,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.254,0,,Observed Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,11.0387,0,,Induced Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.5873,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.754,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,13.0873,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,13.254,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,13.4206,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,13.4206,0,,Observed Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.5317,0,,Induced Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,13.4762,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,14.0873,0,,Observed Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,12.1359,0,,Induced Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,14.5873,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,15.0873,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,16.1429,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,16.4206,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,14.4206,0,,Observed Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,2,13.4137,0,,Induced Multiple Worm,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,18.1984,0,,,Lifespan Machine
jerry,2010_11_23_ten_n2,jerry_c::2,c::2,N2,CGC Wildtype,25C,25C,OP50,five,L,3,1,18.3095,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,2,3,2.08869,1,Escaped machine detection,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,2,3,2.53314,1,Escaped machine detection,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,2.58869,1,Escaped machine detection,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,2,2,2.64425,1,Escaped machine detection,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,7.42203,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,8.75536,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,9.25536,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,9.31091,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,9.42203,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,9.53314,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,9.92203,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,10.1998,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,10.3109,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,10.422,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,10.5331,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,10.6442,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,11.0331,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,11.0331,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,11.0887,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,11.2554,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,11.5331,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,11.5887,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,11.7554,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,11.9776,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,12.0331,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,12.1442,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,12.1442,0,,,Lifespan Machine
kiwi,2010_11_23_ten_n2,kiwi_a::1,a::1,N2,CGC Wildtype,25C,25C,OP50,five,L,2,1,12.3109,0,,,Lifespan Machine
